'269',TORNADO WARNING has been canceled for VIGO but continues for Fountain Parke and Vermillion until 7:15pm EDT!,caution and advice
'270',What the deuce? Tornado in Yuba City and it's fuckin June wow... We got some Midwest weather now,caution and advice
'271',Up to 104 so far in Lubbock today 106 at Turkey and Paducah 107 so far at Northfield. #txwx,caution and advice
'272',A Tornado Warning has been issued for for Pemiscot-MO Dyer-TN Lake-TN & Obion-TN until 07:30 PM  #weather,caution and advice
'273',from the looks of it there's a tornado outside my window BUT my bestie insists we go to the gym anyway -_-.. i just want ice cream,caution and advice
'274',TORNADO WARNING [ Barry MI ][ Calhoun MI ] Expires: Sun May 29 17:00 EDT #SVRAlert,caution and advice
'275',tornado watch for Binghamton and surrounding areas. be safe...definitely OUT of here lmao,caution and advice
'276',Leominster MA tornado warnings and lightning #TwitPict http://twitpic.com/55nttb,caution and advice
'277', @MarleeMatlin: Tornado Watch for New York City If you know anyone deaf or hard of hearing or physically disabled reach out/make sure ...,caution and advice
'278',There is no tornado it's a watch not a warning so all you can come out of ur basement,caution and advice
'279',Seems like that last blob on the radar passed us up waiting another 5 minutes for the next one. Ellsinore MO sees Tornado #weather,caution and advice
'280',@Cedric_Supreme hey man i'm seeing this tornado and bad weather on the news for Oklahoma...just wondering if ur ok?,caution and advice
'281', @reedtimmerTVN: Possible tornado near Holiday City OH,caution and advice
'282',Tha NWS has confirmed a tornado touched down in Shiawassee County. I'm headed there now...look for a live report @ABC12WJ at Noon.,caution and advice
'283',@Samantha_Busch WI may be under tornado warnings but we are still going to watch@KyleBusch win the prelude!,caution and advice
'284',BREAKING NEWS: TORNADO REPOED IN THE STORM HEADING MY WAY,caution and advice
'285', @palmerlaw: Report: *** Tornado Warning *** SIRENS in #chambana - Tornado on ground I72 near Route 47 exit going E-NE #chambana #CUstorms,caution and advice
'286', @eman2936: How come everyone talking bout hail and aint no rain here just tornado sirens going off?,caution and advice
'287',If they dont stop sayin more tornado warnings huh .....,caution and advice
'288',Tornado warning in belton Everybody Go To Yal Basements & get shoes & blankets,caution and advice
'289',Tornado Warning - I hate these things ! #scary,caution and advice
'290', @Bittersw33tstar: were under a tornado watch... WOW,caution and advice
'291',Tornado warnings always cool. Its super windy & rainy outside. The thunder is shakin my house... #scared,caution and advice
'292',tornado heading our way. i just want to say I love you all.,caution and advice
'293',Tornado warning sirens goin off in NKC,caution and advice
'294',Tornado sirens going off again in Dallas,caution and advice
'295',Omg. Its the scary tornado alarm sirens.,caution and advice
'296',Weather in Boston and NYC on Alert After Tornado http://bit.ly/mH3krp  tornado,caution and advice
'297', @boomeronkissfm: Tornado Warning in Effect for Fulton County NOW.  TORNADO WATCH in effect for the entire kiss fm listening area unti ...,caution and advice
'298',Holy canoli - Joplin Missouri has a tornado headed towards it @ 45mph - Oh no :(,caution and advice
'299',Tornado watch for NYC-New England.  Looks like God has had enough of Sarah Palin's bus tour.,caution and advice
'300', @spann: Tornado warning in effect for Joplin MO,caution and advice
'301', @garytx:  @spotternetwork: 12:13AM CDT Tor&lt;-Evnt 0 miles WNW of Ozark AR-Tornado reported on the ground near Ozark by storm spo ...,caution and advice
'302', @stefanieneves: So it was 42 degrees today and now there's a tornado warning up north/prob in the gta soon? #fiomothernature,caution and advice
'303',I guess I better go find a stream... tornado warning for Monroe county...,caution and advice
'304',Strong storms coming in this afternoon too. Tornado watch till 8 issued here in Maine which is very unusual.,caution and advice
'305',#ATFU  @ORGNL: Tornado Alley aint fucking around weatherally and musically,caution and advice
'306', @weatherchannel: Wish we didn't have to write this....another multi-day #tornado outbreak is looming.  The ingredients and forecast:  ...,caution and advice
'307', @KTVB: SEVERE WEATHER ALE: Tornado watches in effect for three Idaho counties:  http://bit.ly/1v5xG,caution and advice
'308',@I_am_Serenity tornado on the ground. Western side of KC,caution and advice
'309',anyone in the Livingston County please be careful we are under a Tornado Warning!  Sirens are going on around Briarwood Mall! #BadWeather,caution and advice
'310',Tornado count as of May 29 2010: 437. Tornado count as of May 29 2011: 960. Difference: 523.,caution and advice
'311', @DFWscanner: Tornado is now reported near the Park Cities/Preston Hollow area.,caution and advice
'312',Tornado warning has been re-issued for Washington County.,caution and advice
'313',Uh oh the tornado is lurkin,caution and advice
'314',Hope all the #JoplinTornado are safe and sound(: and Sorry for any loses &lt;3,caution and advice
'315',I pull my head out of writing in seclusion to discover NYC is now under a tornado watch. Can't I leave you people alone for a minute?,caution and advice
'316', @the33news: Tornado warning issued for following counties: Collin Cooke Dallas Denton Grayson Parker Tarrant Wise,caution and advice
'317', @shanamama9197: #Tornado touchdown in Irving TX,caution and advice
'318',Severe Thunderstorm Watch for portions of the area in OK until 1:00am CDT. #okwx,caution and advice
'319',Basically a tornado outside. What is happening. So scared.,caution and advice
'320', @News10_CA: NWS has issued a tornado warning for Sacramento and Yolo counties.  Possible tornado to hit near Power Balance Pavillion.,caution and advice
'321', @Sportsgeek4life:  @JimCantore: OKMULGEE BEGGS OK AREA still strong rotation coming your way. #okwx,caution and advice
'322',A rotating wall cloud is 4 mi NW of Azle moving E at 40. No tornado has been observed at this time. -sm,caution and advice
'323',Tornado touched down up the street. A lil scared stupid.,caution and advice
'324', @txflygirl: Are you kidding me?   @TWCBreaking: Tornado warning for #Joplin Mo.!! Radar and warning info: http://wxch.nl/mGgs3M / OMG!,caution and advice
'325',@KeatonMiles are you all in tornado warnings also?,caution and advice
'326',Good luck with that tornado warning @ndirish11,caution and advice
'327',Tornado warnings for Washtenaw/Livingston Counties MI until 6:15pm. NWS is giving people plenty of warning on these storms. Pay attention!,caution and advice
'328',@Christy5Q my Rhode Island peeps are freaking out because they're under a tornado watch.  Half of them think it's a warning.  Rookies,caution and advice
'329', @OntarioWarnings: Red Alert for City of Hamilton due to tornado warning ended.,caution and advice
'330',Well tornado sirens are going off.,caution and advice
'331',And apparently there's now a tornado watch for my county eep.,caution and advice
'332',Thinking about you #Dallas area  @birdy27: sirens just went off in the #dallas area!! authorities askg folks 2 take cover. #tornado...,caution and advice
'333',Tornado warning! Fuck yeah!!,caution and advice
'334', @rolandsmartin:  @TWCBreaking Brief tornado reported (15) mins. ago near Lake Nocona in N. TX. No damage reported.,caution and advice
'335', @TWCBreaking: Tornado with debris reported in southeast Dallas per NWS Chat. Large wedge near I-45 south of I-20.,caution and advice
'336', @TWCBreaking: Tornado reported on the observation at Dallas' Love Field.,caution and advice
'337', @fema: #Tornado #safetytip: Stay away from downed power lines and report them to the power company. http://m.fema.gov #Joplin,caution and advice
'338', @severestudios:  @FindTheTornado: http://1.usa.gov/loKp2S PDS Tornado Watch is NOW out... please be safe  [MO IL IN KY],caution and advice
'339', @WUSTL: Tornado warnings issued for counties in STL area. Please observe emergency notifications & seek shelter. http://emergency.wus ...,caution and advice
'340', @severewarn: Tornado Warning for Ballard Carlisle Fulton Graves Hickman and McCracken County in KY until 7:30pm CDT. #kywx,caution and advice
'341',Gah that's where @exitrows is   @CNN: Just In: Tornado spotted in Bedford Texas between Fort Worth and Dallas according to the NWS,caution and advice
'342',Damn. Another tornado watch jus popped up,caution and advice
'343',Tornado warning o.O what tha fawk? Akward area -_- this world is deadening: http://yearbook.com/a/1c0zho,caution and advice
'344',@jpsgolfmom I haven't followed it since I read it but there was a tornado 6 miles SW of KZoo headed NE at 55 MPH a little earlier.,caution and advice
'345',#RAPTURE just sayin'  @CNYcentral Tornado watch in effect for most of #CNY through 10:00 PM http://www.cnycentral.com/weather,caution and advice
'346', @severestudios: Tornado Warning for Kalamazoo County in MI until 4:45pm EDT. #miwx,caution and advice
'347',WARNING: Tornado warning issued for Yolo County  http://sns.mx/IEcJy6,caution and advice
'348',We were under a tornado warning this week - check out these creepy clouds  http://t.co/r0eYcc8,caution and advice
'349',Becareful dude!  @mud_Ball Potential Tornado warning for the night... Had one land last night near my house.... I slept thru it tho &gt;_&gt;,caution and advice
'350', @flintjournal: Weather update: Southern tier of Michigan under tornado watch http://bit.ly/iTtDhE,caution and advice
'351',Tornado kills 2 in suburban Oklahoma City: Two people were killed and three children were critically injured Tuesday... http://dlvr.it/StD8K,caution and advice
'352', @TWCBreaking: #Tornado EMERGENCY coming from NWS for NW side of Norman Moore and south side of OKC.  TAKE SHELTER NOW.,caution and advice
'353',more storms... Tornado watch until 10 pm.,caution and advice
'354',Tornado sirens.....smh,caution and advice
'355', @stormchaser4850:ARKANSAS (DEV)Emergency management reported a tornado on the ground near Austin moving NE at 50 mph (723 pm CDT) #arwx,caution and advice
'356', @severestudios: Tornado Warning for Hardy County in WV until 6:30pm EDT. #wvwx,caution and advice
'357',Tornado Warning issued May 25 at 12:05PM CDT expiring May 25 at 12:30PM CDT by NWS Kansas City http://www.crh.no... http://bit.ly/kmKEpr,caution and advice
'358',dallas kaufman and rockwall counties now face tornado warning until 9:45,caution and advice
'359', @BreakingNews: Spotters confirm a tornado on the ground moving toward Joplin Mo. where a twister on Sunday killed 124 people - CNN,caution and advice
'360',Tornado Watch for portions of the area in IL until 9:00pm CDT. #ilwx,caution and advice
'361',Forecast for tomorrow? Flood watch Tornado watch Severe Thunderstorm warning. #sweet,caution and advice
'362',Geez tornado watch for MA and severe storms due in tonite...of course when I'm stoked to catch Ray LaMontagne. #damnyouweather,caution and advice
'363', @TWCBreaking: Those in Guthrie OK need to TAKE COVER NOW.  LARGE VIOLENT #TORNADO HEADED TOWARD THAT AREA!!!  PLEASE RETWEET!!!,caution and advice
'364', @stormchaser4850: Correction: DEVELOPING: Emergency management reported a tornado on the ground near Austin Mississippi moving NE at ...,caution and advice
'365',New event. Tornado Warning from 5/25/2011 1:28 PM to 2:00 PM CDT for Ray County Carroll County. More information.... http://fb.me/Ix0gvwIa,caution and advice
'366', @ZachNews: Breaking Weather News!!!: Weather Channel; Mile wide tornado on the ground near Ozark AR. & Caulksville AR. Get To Safet ...,caution and advice
'367', @TWCBreaking: Tornado reported on the observation at Dallas' Love Field.,caution and advice
'368',Tornado Warning for Mississippi County in AR until 7:30pm. Alert detail : http://bit.ly/jF3n7v #ARWX,caution and advice
'369', @TWCBreaking: Line of storms with #tornado warnings moving through western KY.  #Tornado warning for #Paducah http://wxch.nl/iOgYdu,caution and advice
'370',Another Tornado is on the way to Joplin Mo. The Gov. Gave out a warning http://wxch.nl/mGgs3M,caution and advice
'371', @BreakingNews: City of Dallas activates sirens after tornado warning. Asks residents to 'seek shelter and monitor the news' http://on ...,caution and advice
'372', @spann: Tornado warning for Oxford MS and the Ole Miss campus... #mswx,caution and advice
'373', @TWCBreaking: TAKE COVER NOW in Salem SD.  Possible rain-wrapped #tornado headed toward you now!!!!,caution and advice
'374', @nbc15_madison: CONFIRMED EF1 TORNADO LAST NIGHT from 7:41pm 2.5 miles WSW of Verona to 3 miles NE of McFarland at 8:02pm. Storm path ...,caution and advice
'375',So Word ON The Street Its About To Be A Tornado ...,caution and advice
'376',TORNADO WATCH in effect  Bradford County until 10 PM Thursday May 26th. Stay tuned to local media NOAA Weather Radio etc.,caution and advice
'377', @DavidLimbaugh: Unbelievable.  @toddstarnes: Tornado sirens going off in Joplin.,caution and advice
'378', @severestudios: Tornado Warning for Muskogee Okmulgee Tulsa and Wagoner County in OK until 9:15pm CDT. #okwx,caution and advice
'379',Taking shelter for tornado warning.. Yeah missouri! #homesick #tothemax,caution and advice
'380', @severestudios: Tornado Warning for Lake McCook and Minnehaha County in SD until 8:30pm CDT. #sdwx,caution and advice
'381',Tornado warning? #notcool,caution and advice
'382', @Weatherbird: The storms have passed here but there are still tornado warnings in eastern Arkansas southeast Missouri and western T ...,caution and advice
'383',#Tornado watches issued until 8:00am for portions of #Missouri #Illinois and #Iowa. http://www.spc.noaa.gov/products/watch/ww0366.html,caution and advice
'384', @viequesbound: / @TWCBreaking: A number of storms in central #Indiana including near Indianapolis with #tornado warnings.  Radar: h ...,caution and advice
'385', @KellyKCTV5: benton under tornado warning until 12:45,caution and advice
'386',TORNADO WARNING issued for parts of OSBORNE; ROOKS counties in KS until 06:45 PM CT - http://wx4.me/KGIDT0038,caution and advice
'387', @wx8: Tornado warning for Kzoo county.  #wmiwx,caution and advice
'388',See the destruction the Tornado's are recking on the east and mid-west we can send out our prayers. The most... http://fb.me/12orPwnTv,caution and advice
'389',#Detroit Tornado watch issued for Metro Detroit http://bit.ly/kPFdv9,caution and advice
'390',WeatherAction LongRange Forecast of ~23-24 MAY EXTRA TOP RED WARNING and DANGEROUIS TORNADO SWARM http://t.co/QRBnvaK via @twitpic len holli,caution and advice
'391',THERE'S A TORNADO WARNING FOR OAKLAND,caution and advice
'392', @weatherchannel: #Tornado watch until 8pm for N. IN S. MI and NW OH until 8pm EDT.,caution and advice
'393',The NWS has issued a TORNADO WATCH for Tishomingo County until May 25 at 10:00PM CDT  http://alerts.weather.gov/cap/wwaatmget.php?x=MSC141,caution and advice
'394',NO tornado warnings in effect at this time but at least 15 active severe thunderstorm warnings across... http://fb.me/CtgC790o,caution and advice
'395', @TWCBreaking: SECOND #tornado just reported in north Springfield MA!  TAKE COVER in Ludlow and along U.S. 20 corridor!  http://wxch ...,caution and advice
'396', @Flyingright1: Fox reporting tornado spotted on the ground in Dallas near Highland Park. #tcot #Texas,caution and advice
'397',Tornado Watch Issued: The National Weather Service has issued a tornado watch until 8 p.m. Thursday for much of... http://dlvr.it/T67MW,caution and advice
'398', @iAM_ALfonso: Leverett MA (Franklin) field off Rt 63. Units confirming a tornado has touched down. @WWLP seriously?! again?! #westernma,caution and advice
'399', @4029news: The big tornado will pass to the south of Ozark. Not just Doppler-indicated but spotter-confirmed.,caution and advice
'400', @paulrosania: Tornado watch in Boston. Nature please respect my entrepreneurial right to uninterrupted internet access.,caution and advice
'401',TORNADO WARNING in effect until 6:30pm EDT in Indiana for Greene Monroeand Owen Counties. If you're in those... http://fb.me/ZZyg5b0V,caution and advice
'402',Tornado Warning for Tippecanoe and Warren County in IN until 10:00pm EDT. #inwx,caution and advice
'403', @twister_tracker: TORNADO WARNING: Alfalfa; Major (Oklahoma)  Expires: 05/24/2011 04:45PM (CDT) http://bit.ly/kX9m5x #tornado #okwx # ...,caution and advice
'404', @TWCBreaking: Those in Guthrie OK need to TAKE COVER NOW.  LARGE VIOLENT #TORNADO HEADED TOWARD THAT AREA!!!  PLEASE RETWEET!!!,caution and advice
'405',Tornado watch issued for New York City surrounding counties - NBC NY http://bit.ly/k8Ygf1,caution and advice
'406',Be on the lookout for strong to severe t'storms this evening.  Tornado Watch in effect until 8PM.  Andy & Julie will have updates on TV 10.,caution and advice
'407', @tornadochasers: #weather SPC MD 1014: MD 1014 CONCERNING SEVERE THUNDERSTORM WATCH 394... FOR NRN IL...NRN IND...SRN... http://1.usa ...,caution and advice
'408', @JimCantore: TWO HOOKS ONE NEAR DALLAS AND ONE NEAR ONE WEST OF ARLINGTON TX #TXWX #TORNADO,caution and advice
'409', @TWCBreaking: Power flashes reported in the Dallas area.  New warning indicates possible tornado near University Park.,caution and advice
'410',Tornado Watch...,caution and advice
'411', @andersoncooper: In many destroyed areas here in #Joplin there is a terrible silence broken only by the sound of rain and wind,caution and advice
'412', CBSAtlBreaking: Tornado Warning For Union County In North Central Georgia: CBSAtlBreaking: Tornado Warning Fo... http://bit.ly/iswyFK,caution and advice
'413',Just heard about the tornado in Mass. Hope everyone is ok. My heart and thoughts are with you xx,caution and advice
'414', @dallas_news: Weather observer at Dallas Love Field has sighted a tornado in the storm approaching the city from the west.,caution and advice
'415',TORNADO WARNING issued for parts of UNION county in GA until 05:45 PM ET - http://wx4.me/KFFCT0060,caution and advice
'416', @NBCDFW: Spotters and radar see tornado in Highland Park. Take Cover.,caution and advice
'417',whoa   @7News *Tornado *WATCH for much of MA southern NH until 8pm. Conditions are favorable for severe t-storms with tornadoes later,caution and advice
'418',Event cancelled. Tornado Watch from 5/24/2011 9:12 PM to 10:00 PM EDT for Wilkes County Ashe County Watauga County. http://bit.ly/kTfil7,caution and advice
'419', @TWCBreaking: Tornado warning for #Joplin Mo.!! Radar and warning info: http://wxch.nl/mGgs3M,caution and advice
'420',At 08:33 PM NWS HUN has issued a Tornado Watch for Colbert Franklin Lauderdale Lawrence & Limestone Counties until 04:00 AM.,caution and advice
'421', @JimCantore: Joplin just upgraded to EF5.  Threat 11pm or later here. #joplin # mowx | crap!,caution and advice
'422', @severestudios: People in and around McCrory ARK take cover now!  (5:04pm)  #arwx #tornado #outbreak @NoCrybabyDoGs,caution and advice
'423',TORNADO WARNING FOR SOUTH CENTRAL LA SALLE COUNTY & LIVINGSTON COUNTY... UNTIL 730 PM *** SEVERE THUNDERSTORM... http://fb.me/Mc2kjJuW,caution and advice
'424',Quick Prayer Tornado Watches today!! ESP Indiana ... It's getting  closer n closer,caution and advice
'425',Tornado warning an hour ago and now I'm laying out in the sun #ilovemissouriweather,caution and advice
'426', @BreakingNews: Tornado watch issued for New York City surrounding counties - NBC NY http://bit.ly/iE1u3J,caution and advice
'427',Tornado Watch Likely Extended: A NEW TORNADO WATCH WILL BE ISSUED SOON FOR MUCH OF CNTRL INDIANA. SURFACE MAP SH... http://bit.ly/l2CfzP,caution and advice
'428',/ @twister_tracker: TORNADO @WARNING: #Benton; Lafa... (#Mississippi)  Expires: 05/25/2011 10:15PM (CDT) http://bit.ly/leZsP6 #tornado #mswx,caution and advice
'429', @max247:  @livewxradar: *** TORNADO WATCH *** until 8PM EDT for New York and Vermont for TORNADOES 2: Hail 70mph WInds.... http:/ ...,caution and advice
'430', @OKWXTracker: TORNADO WARNING FOR FOR CUSTER & ROGER MILLS COUNTIES IN OKLAHOMA UNTIL 08:45 PM. http://tinyurl.com/23uk4o5 #okwx #fb,caution and advice
'431',Svr T-Storm Warning SE Otero & NE Hudpset CO's TX till 6:45 PM. 60+ mph wind gusts psbl. http://1.usa.gov/mlVrM7 #nmwx #txwx #nmem,caution and advice
'432', @KristinHanes: Not again. Ugh. @USABreakingNews JUST IN- National Weather Service issues tornado warning for Joplin Missouri.,caution and advice
'433', @mgmcampbell: Did your home sustain tornado dmg?  617-521-7777 Insurance experts on standby. Be warned wait is long #matornado #westernma,caution and advice
'434', @JayPraterCBM Tornado Warning until 08:15 PM CDT issued for Texas-OKhttp://bit.ly/7B93xm,caution and advice
'435', @HarderRambles:  @cnnbrk Weather spotters report #tornado moving toward #Joplin Missouri at 45 mph http://on.cnn.com/k1ZN2b,caution and advice
'436', @ce_pro: Vivint Delivers Tornado Alerts to Customers http://goo.gl/fb/S6OnV #avtweeps #avnews,caution and advice
'437', @TWCBreaking: #Tornado reported 4 miles east of Heyworth IL (south of Bloomington) moving northeast. Radar: http://wxch.nl/mrOVSN,caution and advice
'438',Tornado Watch exp. 10PM in #mswx ALCORN BENTON COAHOMA DESOTO LAFAYETTE MARSHALL PANOLA PRENTISS QUITMAN TATE TIPPAH TISHOMINGO TUNICA UNION,caution and advice
'439',@fox12weather re: tornado. I live in Vancouver. That must be why I heard thunder (or a freight train) around that time this afternoon.,infromation source
'440',Incredible video: #Tornado tears through Oklahoma: http://fxn.ws/jqECzA,infromation source
'441',Obama visits tornado-ravaged Joplin; renamed hospital reopens: President Barack Obama visited tattered Joplin M... http://bit.ly/iexppM,infromation source
'442', @lindaperrybarr: Hi everyone! Want to share http://bit.ly/l3MxtA @BrianStelter's tumbler on using twitter to cover #Joplin and lesson ...,infromation source
'443', @txstormchasers: Heading south on the DNT at Eldorado. Going to have to core the huge hail core. LIVE VIDEO - http://tinyurl.com/22sa ...,infromation source
'444', @jasonboyett: This footage of the Mass. tornado sucking up water from the Connecticut River is ridiculously terrifying: http://yhoo.i ...,infromation source
'445',My cop friend volunteered in #Joplin last wknd; she said people are driving there from Ark. Ill. & Cal. to loot! #despicable,infromation source
'446', @TIME: This dog was sucked up by a tornado but crawled home on two broken legs | http://ti.me/kVEEDu (via @TIMENewsFeed),infromation source
'447',Back at my desk after the tornado warning. That was fun. #sarcasm #thingsyoudontsayinNYC,infromation source
'448',"I just uploaded ""VIOLENT Dibble/Washington/Goldsby Tornado! May 24 2011"" on Vimeo: http://vimeo.com/24290944",infromation source
'449', @CygnetUpdates:  @mediaphish: If you are working in the city of #joplin and need a hot meal the Humphrey's family at 310 N Wall ha ...,infromation source
'450',Watching NBC News coverage from #Joplin. Sad to see the lives torn apart by this disaster. Thoughts continue to be with you. #MIZforJOPLIN,infromation source
'451', @Cassandralea: Before and after photos of #joplin ... WOW http://t.co/wxe7i5B,infromation source
'452',Dayton requests disaster declaration after tornado http://dlvr.it/TGCDN,infromation source
'453',had to stay in school for an extra hour because of a tornado warning and that was fun,infromation source
'454',Back by the #Joplin hospital now. Even more eerie-looking at night. http://instagr.am/p/EpMkz/,infromation source
'455', @Daradondo: the tornado  http://twitpic.com/5248yt,infromation source
'456',DivaDOD: My cousin ran outside his tornado shelter in Oklahoma City to take this picture.:    submitted by  Neug... http://bit.ly/j8zwR4,infromation source
'457',@Public_Interest Is it just me or does it appear that there are multiple vortexes in that new Ringgold tornado footage?,infromation source
'458',Massachusetts tornado: What are deadly tornadoes doing way up in ...: At least two tornadoes tore through commun... http://bit.ly/lsaEFa,infromation source
'459', @jjeffrose: Wow! Crazy pic from Joplin MO. Ã¢â‚¬Å“@thegoodhuman: Google Street View before and after shows tornado's true destruction http ...,infromation source
'460',#Joplin http://t.co/tTpJSrw,infromation source
'461',Tornado sucks up a river.  http://is.gd/tutjk0,infromation source
'462', @lifechurchtv: See an update of how LifeChurch.tv is partnering with Tornado Relief in Joplin Oklahoma City and Birmingham. http://y ...,infromation source
'463',Joliet councilman organizes tornado relief collection - Herald News http://t.co/PqMTvXw via @AddThis,infromation source
'464',VIDEO: True Faith Shown During Joplin Tornado http://tinyurl.com/3gcd65n #charismamagazine #charisma_magazine,infromation source
'465',Whoa!   @rob_sheridan: This is what happens when a tornado crosses a river. Holy shit. http://bit.ly/lSatyy - via @leviathant,infromation source
'466',Experience a 360 degree view of a 250mph tornado in Nature Unleashed: Inside Natural Disasters opening 5/28. www.CTScienceCenter.org/nature,infromation source
'467',@JacquiJeras Massachusetts had a big tornado,infromation source
'468', @LOSewardII: MO Gov. Jay Nixon on stage at #Joplin community memorial http://lockerz.com/s/105952239,infromation source
'469',Missouri Facebook Safety bill awaiting signature would have thwarted #Joplin teachers helping children after #tornado http://bit.ly/mEM2zu,infromation source
'470', @CBSNews: Documenting the devastation: photos of #Joplin from @CBSEveningNews http://bit.ly/lfgBYO & @ChrisWragge http://bit.ly/iMufk4,infromation source
'471', @azsportsguy: Tornado approaching Arlington Stadium.  They are RUSHING fans into the dugout walkway http://www.myfoxdfw.com/subindex/ ...,infromation source
'472', @lindsayschallon: This video (even though it's all audio) is the most chilling thing I've ever seen. Made me tear up. #joplin #tornad ...,infromation source
'473',Incredible Images Of Massachusetts Tornado From Space! http://bit.ly/mkOpsW,infromation source
'474',Video of tornado crossing over I-91 in Springfield  http://bit.ly/lhtczm,infromation source
'475', @Faith_Ford: I've just been told by a fellow tweeter that all should watch weather channel. Massive tornado outbreak!,infromation source
'476', @elchascas:  @bdosalinas: Video: El mini-tornado en Villarica: http://youtu.be/up3UrNI4KuE / Heavy!,infromation source
'477',Inside the Missouri tornado [video] http://is.gd/CYdk9N http://bit.ly/jrJcIi,infromation source
'478',@springfieldNL see active TWEAK the TWEET .xls  http://t.co/zIEUZa3 and the GEO TAG MAP map http://t.co/3HPSa40 #joplin #relief #MONeeds,infromation source
'479',Obama vows national response to Missouri tornado (Reuters) http://goo.gl/fb/BHRSx,infromation source
'480',BREAKING NEWS: We are streaming KTVI Fox 2 coverage of St. Louis tornado LIVE on our weather blog. http://bit.ly/mKYcGr -ES,infromation source
'481',"I posted 12 photos on Facebook in the album ""Joplin Tornado Relief FP Volunteers (May 30 2011)"" http://fb.me/KJEsAEk0",infromation source
'482', @vpaige: MT @post2it: Cantor denies help 4 tornado victims until budget cut http://bit.ly/ifCrsz but of course not oil subsidies http ...,infromation source
'483', @internetguru7: Dramatic water tornado appears off Australia coast: Waterspout creates fountain of . http://bit.ly/lCMy91 #Telegraph #UK,infromation source
'484',Tornado in near Guyer HS in Denton: http://lockerz.com/s/104534117,infromation source
'485',April's tornado outbreak animation http://chilp.it/901982,infromation source
'486',Check this video out -- Water tornado blasts Australia coast http://t.co/nQqZMEG via @youtube,infromation source
'487', @AmberAlert4Pets: Use code storm2011 if you #lost a #pet in a #tornado ravaged area. Register your #lostdog #lostcat #lostpet here: h ...,infromation source
'488', @TimesFreePress: Former Vol charged with stealing a refrigerator from a tornado-damaged home. http://bit.ly/ljtjEC #cha,infromation source
'489',Dog with Two Broken Legs Survives Tornado Crawls Home to Find Family http://ti.me/loaUWX via @TIMENewsFeed,infromation source
'490',Ã£â‚¬ÂdisasterÃ£â‚¬â€˜Ã§ÂÂ½Ã¥Â®Â³Ã£â‚¬ÂÃ§ÂÂ½Ã©â€ºÂ£(Ã¥ÂÂÃ¨Â©Å¾)A tornado is one type of natural disaster. [PC]http://bit.ly/gpiZqTÃ¯Â¼Â»MBÃ¯Â¼Â½http://bit.ly/fuzceH #toeic,infromation source
'491', @geoeye: New @GeoEye High Resolution Imagery Released of Joplin High School (post-tornado) Joplin Missouri http://bit.ly/ilrVp8,infromation source
'492',On the Business Side: This may be the costliest ##tornado & storm season http://bit.ly/mrMybP,infromation source
'493', @kmbc: TORNADO NEAR KC: LIVE BLOG AND VIDEO: http://livewire.kmbc.com/Event/Wednesday_Severe_Weather_Outbreak,infromation source
'494', @AGCofA: NY Times looks at how reconstruction work in tornado- and flood-devastated areas will temporarily boost construction...http: ...,infromation source
'495',Update: Local doctors deputies respond to tornado-torn Joplin - Houston Herald http://bit.ly/jHYcTK,infromation source
'496', @borntorunnergrl: Sunrise 360 view #Joplin. a play set still stands but homes are in piles http://occip.it/pt51gkka http://twitpic.c ...,infromation source
'497', @stormchaser4850:  @Cuevman81: Surveillance video released from a home of Joplin MO tornado http://youtu.be/OrnRSSHz4dU,infromation source
'498',Tornado MA Springfield 2011 Tornado June 1 2011 http://tinyurl.com/6femsz7,infromation source
'499',TUCSON BBB: How to Tornado-Proof Your Home[Sun 24 Ap] http://dlvr.it/TQcJC,infromation source
'500',Close-up video of a tornado cutting across the Connecticut River http://itv.co/kb1LLS,infromation source
'501', @todayshow: How you can help people of #Joplin: http://tinyurl.com/4yaklff,infromation source
'502', @Scobleizer: Horrific new footage of the tornado that hit Joplin from a storm chaser. http://www.youtube.com/watch?v=EfdK6H9d6J0 Natu ...,infromation source
'503', @itn: See amazing pictures of a water tornado blasting across the ocean off the east coast of Australia... http://bit.ly/l0CprB,infromation source
'504',Earthquakes Floods Tornado HurricanesVolcano and Tsunami. Last Solar Wave form the sun to knock out the Power in the whole world in 2012,infromation source
'505', @MoDemParty: Sen. Claire McCaskill speaks to her Senate colleagues about the effects of the Joplin Tornado http://youtu.be/bOa_MHyVyLY,infromation source
'506',Thoughts and prayers with those in #Joplin.  Here's lots of info on how to help or locate victims in #Joplin   http://bit.ly/je3Nq9,infromation source
'507', @robinmeade: PETRIFYING video reportedly captures screams & prayers of pple riding out #Joplin #tornado in #fast...  http://ping.fm/ZlBNj,infromation source
'508',We're on Severe Weather Watch @ #WGN! @TomSkilling at 5p with the latest on Tornado Watch thunderstorms...,infromation source
'509', @weatherchannel: The #Joplin #tornado is now among the top 10 deadliest tornadoes in U.S. history.  Updated perspective:  http://wxch ...,infromation source
'510', @MoGov: Health professionals in #Missouri can register to volunteer during a disaster or emergency. http://on.mo.gov/jxHt1W #Joplin,infromation source
'511',@koamnews and @NewsAt9 will show you a new shelter for #Joplin residents http://twitpic.com/5bjzjy,infromation source
'512',#Joplin #tornado Releasewhite balloon for Will Norton todayhttp://rturner229.blogspot.com/2011/06/release-white-balloon-for-will-norton.html,infromation source
